route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,route_direction,trip_note,bikes_allowed
"26-38-sj2-1","TA+R69+8","2413865","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2413874","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+TT21+8","2413935","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2413983","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+TT21+8","2414048","26-38-sj2-1.6.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2414054","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+R69+8","2414072","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+R52#1+8","2414094","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+TT21+8","2414099","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+R69+8","2414107","26-38-sj2-1.7.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2414109","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+TT21+8","2414114","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+TT21+8","2414124","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2414127","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+ik#1+8","2414158","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-38-sj2-1","TA+hr#1+8","2433110","26-38-sj2-1.3.R","Gosford","1","","1","Gosford to Wyoming (Loop Service)","",""
"26-503-sj2-1","TA+ij+8","2186095","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R69+8","2186325","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R59+8","2186655","26-503-sj2-1.2.H","Ettalong Beach","0","","1","Woy Woy to Umina & Booker Bay (Loop Service)","177",""
"26-503-sj2-1","TA+R124+8","2186855","26-503-sj2-1.2.H","Ettalong Beach","0","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+TT21+8","2187046","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R69+8","2187147","26-503-sj2-1.2.H","Ettalong Beach","0","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R59+8","2187544","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R69+8","2187927","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+TT21+8","2305766","26-503-sj2-1.2.H","Ettalong Beach","0","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+R69+8","2305935","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-503-sj2-1","TA+TT21+8","2306390","26-503-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina & Booker Bay (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2185849","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2185970","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2185981","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2185991","26-50-sj2-1.3.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186061","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186071","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186228","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2186278","26-50-sj2-1.9.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186280","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186302","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186303","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186316","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186337","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2186345","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186368","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186407","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R53#1+8","2186416","26-50-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186446","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186484","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R53#1+8","2186490","26-50-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186503","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186514","26-50-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2186530","26-50-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186537","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186574","26-50-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186577","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186606","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186615","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186670","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186685","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186689","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186776","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186795","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2186834","26-50-sj2-1.3.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186851","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186876","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186905","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2186952","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2186957","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187057","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187110","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2187135","26-50-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187158","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187174","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187209","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187229","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187309","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2187365","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187403","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187414","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187506","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187571","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187691","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187721","26-50-sj2-1.2.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187726","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2187792","26-50-sj2-1.10.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187882","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187883","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187889","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2187892","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2187935","26-50-sj2-1.3.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187968","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2187987","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2188080","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2188084","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+TT21+8","2188198","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2305759","26-50-sj2-1.7.R","Umina Beach","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2305794","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2305825","26-50-sj2-1.5.R","Umina Beach","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2305854","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2305887","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2305889","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2305899","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2305926","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+zt+8","2305965","26-50-sj2-1.4.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2305983","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2306001","26-50-sj2-1.4.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306081","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306104","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R52#1+8","2306119","26-50-sj2-1.14.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306150","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306178","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306184","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2306277","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306288","26-50-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306311","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+ij+8","2306313","26-50-sj2-1.8.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R69+8","2306371","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R53#1+8","2364456","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R53#1+8","2364498","26-50-sj2-1.13.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-50-sj2-1","TA+R53#1+8","2364507","26-50-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Umina via Ocean Beach Rd (Loop Service)","",""
"26-536-4-sj2-1","TA+ij#1+8","2187030","26-536-4-sj2-1.1.H","Kincumber","0","","1","Woy Woy to Kincumber via Ettalong & Empire Bay","",""
"26-53-sj2-1","TA+ij+8","2185915","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2185942","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2185978","26-53-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2185985","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2186106","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186191","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186210","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186338","26-53-sj2-1.9.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186357","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2186397","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186404","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186471","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186653","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186665","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186697","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186739","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186790","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R52#1+8","2186798","26-53-sj2-1.4.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186846","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2186963","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2186981","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R53#1+8","2186986","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187035","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187266","26-53-sj2-1.3.R","Ettalong Beach","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187324","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2187343","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187399","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187454","26-53-sj2-1.9.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187464","26-53-sj2-1.10.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2187514","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187701","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187717","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187765","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187793","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187795","26-53-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R53#1+8","2187862","26-53-sj2-1.7.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2187868","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2187986","26-53-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2187996","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2188002","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2188039","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2188065","26-53-sj2-1.11.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R52#1+8","2188087","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R52#1+8","2188094","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+TT21+8","2188118","26-53-sj2-1.6.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2188155","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R53#1+8","2188158","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2188177","26-53-sj2-1.1.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+R69+8","2305754","26-53-sj2-1.12.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
"26-53-sj2-1","TA+ij+8","2305764","26-53-sj2-1.7.R","Woy Woy","1","","1","Woy Woy to Booker Bay (Loop Service)","",""
