pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"200050_DP4_200050_DP3_fare_gate_0","200050_DP4","200050_DP3","6","0","18"
"200050_DP4_200050_DP5_walkway_1","200050_DP4","200050_DP5","1","1","90"
"200050_DP5_200050_ENT3_stairs_1","200050_DP5","200050_ENT3","2","1","30"
"200050_DP5_200050_DP6_walkway_1","200050_DP5","200050_DP6","1","1","18"
"200050_DP5_200050_ENT2_walkway_1","200050_DP5","200050_ENT2","1","1","30"
"200050_DP6_200050_ENT4_stairs_1","200050_DP6","200050_ENT4","2","1","30"
"2000381_2000382_walkway_1","2000381","2000382","1","1","120"
"200045_2000312_walkway_1","200045","2000312","1","1","120"
"2000362_200030_DP7_escalator_1","2000362","200030_DP7","4","1","60"
"2000361_200030_DP7_escalator_1","2000361","200030_DP7","4","1","60"
"2000362_200030_DP8_escalator_1","2000362","200030_DP8","4","1","60"
"2000361_200030_DP8_escalator_1","2000361","200030_DP8","4","1","60"
"2000362_200030_DP9_walkway_1","2000362","200030_DP9","1","1","60"
"2000361_200030_DP9_walkway_1","2000361","200030_DP9","1","1","60"
"2000362_200030_DP2_elevator_1","2000362","200030_DP2","5","1","60"
"2000361_200030_DP2_elevator_1","2000361","200030_DP2","5","1","60"
"2000463_200030_DP30_walkway_1","2000463","200030_DP30","1","1","18"
"2000463_200030_DP12_walkway_1","2000463","200030_DP12","1","1","18"
"2000463_200030_DP22_walkway_1","2000463","200030_DP22","1","1","18"
"2000462_200030_DP30_walkway_1","2000462","200030_DP30","1","1","18"
"2000462_200030_DP12_walkway_1","2000462","200030_DP12","1","1","18"
"2000462_200030_DP22_walkway_1","2000462","200030_DP22","1","1","18"
"200030_TXI1_200030_ENT3_walkway_1","200030_TXI1","200030_ENT3","1","1","96"
"200030_TXI1_200030_ENT4_walkway_1","200030_TXI1","200030_ENT4","1","1","108"
"200030_ENT1_200030_DP1_stairs_1","200030_ENT1","200030_DP1","2","1","30"
"200030_ENT2_200030_DP1_stairs_1","200030_ENT2","200030_DP1","2","1","30"
"200030_ENT3_200030_DP3_stairs_1","200030_ENT3","200030_DP3","2","1","30"
"200030_ENT4_200030_DP3_elevator_1","200030_ENT4","200030_DP3","5","1","42"
"200030_ENT4_200030_DP5_elevator_1","200030_ENT4","200030_DP5","5","1","84"
"200030_ENT5_200030_DP4_stairs_1","200030_ENT5","200030_DP4","2","1","30"
"200030_DP1_200030_CNC2_walkway_1","200030_DP1","200030_CNC2","1","1","18"
"200030_DP2_200030_CNC1_walkway_1","200030_DP2","200030_CNC1","1","1","18"
"200030_DP3_200030_CNC2_walkway_1","200030_DP3","200030_CNC2","1","1","18"
"200030_DP4_200030_DP5_walkway_1","200030_DP4","200030_DP5","1","1","24"
"200030_DP4_200030_DP6_walkway_1","200030_DP4","200030_DP6","1","1","24"
"200030_DP5_200030_CNC1_fare_gate_0","200030_DP5","200030_CNC1","6","0","12"
"200030_CNC1_200030_DP5_exit_gate_0","200030_CNC1","200030_DP5","7","0","12"
"200030_DP6_200030_CNC2_escalator_1","200030_DP6","200030_CNC2","4","1","30"
"200030_DP7_200030_CNC1_walkway_1","200030_DP7","200030_CNC1","1","1","18"
"200030_DP8_200030_CNC1_walkway_1","200030_DP8","200030_CNC1","1","1","18"
"200030_DP9_200030_DP10_walkway_1","200030_DP9","200030_DP10","1","1","48"
"200030_DP10_200030_DP11_walkway_1","200030_DP10","200030_DP11","1","1","24"
"200030_DP10_200030_DP12_escalator_1","200030_DP10","200030_DP12","4","1","30"
"200030_DP11_200030_DP12_elevator_1","200030_DP11","200030_DP12","5","1","60"
"200030_ENT6_200030_DP13_walkway_1","200030_ENT6","200030_DP13","1","1","24"
"200030_ENT7_200030_DP13_walkway_1","200030_ENT7","200030_DP13","1","1","24"
"200030_DP13_200030_DP14_escalator_1","200030_DP13","200030_DP14","4","1","30"
"200030_DP13_200030_DP17_elevator_1","200030_DP13","200030_DP17","5","1","90"
"200030_DP14_200030_DP15_walkway_1","200030_DP14","200030_DP15","1","1","30"
"200030_DP14_200030_DP16_walkway_1","200030_DP14","200030_DP16","1","1","30"
"200030_DP15_200030_DP18_escalator_1","200030_DP15","200030_DP18","4","1","42"
"200030_DP16_200030_DP18_escalator_1","200030_DP16","200030_DP18","4","1","42"
"200030_DP17_200030_DP18_walkway_1","200030_DP17","200030_DP18","1","1","30"
"200030_DP18_200030_CNC3_walkway_1","200030_DP18","200030_CNC3","1","1","18"
"200030_CNC3_200030_DP19_walkway_1","200030_CNC3","200030_DP19","1","1","18"
"200030_CNC3_200030_DP20_walkway_1","200030_CNC3","200030_DP20","1","1","12"
"200030_CNC3_200030_DP21_walkway_1","200030_CNC3","200030_DP21","1","1","18"
"200030_DP19_200030_DP23_escalator_1","200030_DP19","200030_DP23","4","1","30"
"200030_DP19_200030_DP23_elevator_1","200030_DP19","200030_DP23","5","1","60"
"200030_DP20_200030_DP22_escalator_1","200030_DP20","200030_DP22","4","1","48"
"200030_DP21_200030_DP22_elevator_1","200030_DP21","200030_DP22","5","1","126"
"200030_DP23_200030_DP27_walkway_1","200030_DP23","200030_DP27","1","1","72"
"200030_ENT8_200030_DP24_walkway_1","200030_ENT8","200030_DP24","1","1","24"
"200030_ENT9_200030_DP24_walkway_1","200030_ENT9","200030_DP24","1","1","24"
"200030_DP24_200030_DP26_walkway_1","200030_DP24","200030_DP26","1","1","12"
"200030_DP24_200030_DP25_walkway_1","200030_DP24","200030_DP25","1","1","12"
"200030_DP25_200030_DP28_elevator_1","200030_DP25","200030_DP28","5","1","90"
"200030_DP26_200030_DP27_escalator_1","200030_DP26","200030_DP27","4","1","42"
"200030_DP27_200030_DP28_walkway_1","200030_DP27","200030_DP28","1","1","48"
"200030_DP28_200030_CNC4_walkway_1","200030_DP28","200030_CNC4","1","1","18"
"200030_CNC4_200030_DP30_escalator_1","200030_CNC4","200030_DP30","4","1","42"
"200030_CNC4_200030_DP29_elevator_1","200030_CNC4","200030_DP29","5","1","90"
"200030_DP29_200030_DP30_walkway_1","200030_DP29","200030_DP30","1","1","30"
"2000362_2000361_walkway_1","2000362","2000361","1","1","120"
"201172_201110_DP4_elevator_1","201172","201110_DP4","5","1","60"
"201171_201110_DP4_elevator_1","201171","201110_DP4","5","1","60"
"201172_201110_DP4_escalator_1","201172","201110_DP4","4","1","30"
"201171_201110_DP4_escalator_1","201171","201110_DP4","4","1","30"
"201111_201110_ENT1_walkway_1","201111","201110_ENT1","1","1","30"
"201112_201110_ENT1_walkway_1","201112","201110_ENT1","1","1","102"
"201126_201110_ENT1_walkway_1","201126","201110_ENT1","1","1","174"
"201115_201110_ENT1_walkway_1","201115","201110_ENT1","1","1","150"
"201110_ENT1_201110_DP1_walkway_1","201110_ENT1","201110_DP1","1","1","12"
"201110_ENT1_201110_TXI1_walkway_1","201110_ENT1","201110_TXI1","1","1","192"
"201110_ENT2_201110_DP3_elevator_1","201110_ENT2","201110_DP3","5","1","60"
"201110_ENT2_201110_DP3_stairs_1","201110_ENT2","201110_DP3","2","1","30"
"201110_ENT3_201110_DP2_stairs_1","201110_ENT3","201110_DP2","2","1","30"
"201110_DP1_201110_DP2_escalator_1","201110_DP1","201110_DP2","4","1","30"
"201110_DP2_201110_DP3_walkway_1","201110_DP2","201110_DP3","1","1","12"
"201110_DP3_201110_DP4_fare_gate_0","201110_DP3","201110_DP4","6","0","18"
"201110_DP4_201110_DP3_exit_gate_0","201110_DP4","201110_DP3","7","0","18"
"201172_201171_walkway_1","201172","201171","1","1","120"
"202762_202710_DP4_elevator_1","202762","202710_DP4","5","1","60"
"202761_202710_DP4_elevator_1","202761","202710_DP4","5","1","60"
"202762_202710_DP4_escalator_1","202762","202710_DP4","4","1","30"
"202761_202710_DP4_escalator_1","202761","202710_DP4","4","1","30"
"202714_202716_walkway_1","202714","202716","1","1","30"
"202715_202716_walkway_1","202715","202716","1","1","30"
"202714_202710_DP5_stairs_1","202714","202710_DP5","2","1","30"
"202715_202710_DP5_stairs_1","202715","202710_DP5","2","1","30"
"202716_202710_DP11_walkway_1","202716","202710_DP11","1","1","6"
"202716_202710_DP5_stairs_1","202716","202710_DP5","2","1","30"
"202717_202719_walkway_1","202717","202719","1","1","30"
"202718_202719_walkway_1","202718","202719","1","1","30"
"202717_202710_DP6_stairs_1","202717","202710_DP6","2","1","30"
"202718_202710_DP6_stairs_1","202718","202710_DP6","2","1","30"
"202719_202710_DP12_walkway_1","202719","202710_DP12","1","1","6"
"202719_202710_DP6_stairs_1","202719","202710_DP6","2","1","30"
"202720_202713_walkway_1","202720","202713","1","1","30"
"202721_202713_walkway_1","202721","202713","1","1","30"
"202720_202710_DP7_stairs_1","202720","202710_DP7","2","1","30"
"202721_202710_DP7_stairs_1","202721","202710_DP7","2","1","30"
"202713_202710_DP7_stairs_1","202713","202710_DP7","2","1","30"
"202713_202710_DP13_walkway_1","202713","202710_DP13","1","1","6"
"202722_202710_DP14_walkway_1","202722","202710_DP14","1","1","36"
"202722_202710_DP8_stairs_1","202722","202710_DP8","2","1","30"
"202726_202710_ENT1_walkway_1","202726","202710_ENT1","1","1","18"
"202757_202710_ENT1_walkway_1","202757","202710_ENT1","1","1","108"
"202710_ENT1_202710_DP2_walkway_1","202710_ENT1","202710_DP2","1","1","24"
"202710_DP1_202710_ENT2_walkway_1","202710_DP1","202710_ENT2","1","1","60"
"202710_DP1_202710_DP2_walkway_1","202710_DP1","202710_DP2","1","1","18"
"202710_DP1_202710_DP9_elevator_1","202710_DP1","202710_DP9","5","1","90"
"202710_DP2_202710_DP3_walkway_1","202710_DP2","202710_DP3","1","1","6"
"202710_DP3_202710_CNC_fare_gate_0","202710_DP3","202710_CNC","6","0","18"
"202710_CNC_202710_DP3_exit_gate_0","202710_CNC","202710_DP3","7","0","18"
"202710_DP3_202710_DP5_escalator_1","202710_DP3","202710_DP5","4","1","30"
"202710_CNC_202710_DP4_walkway_1","202710_CNC","202710_DP4","1","1","12"
"202710_DP5_202710_DP6_walkway_1","202710_DP5","202710_DP6","1","1","12"
"202710_DP6_202710_DP7_walkway_1","202710_DP6","202710_DP7","1","1","12"
"202710_DP7_202710_DP8_walkway_1","202710_DP7","202710_DP8","1","1","12"
"202710_DP9_202710_DP10_walkway_1","202710_DP9","202710_DP10","1","1","30"
"202710_DP10_202710_DP11_walkway_1","202710_DP10","202710_DP11","1","1","18"
"202710_DP10_202710_ENT3_walkway_1","202710_DP10","202710_ENT3","1","1","60"
"202710_DP11_202710_DP12_walkway_1","202710_DP11","202710_DP12","1","1","18"
"202710_DP12_202710_DP13_walkway_1","202710_DP12","202710_DP13","1","1","18"
"202710_DP13_202710_DP14_walkway_1","202710_DP13","202710_DP14","1","1","18"
"202710_DP14_202710_ENT3_walkway_1","202710_DP14","202710_ENT3","1","1","30"
"202762_202761_walkway_1","202762","202761","1","1","120"
"202714_202715_walkway_1","202714","202715","1","1","120"
"202717_202718_walkway_1","202717","202718","1","1","120"
"202720_202721_walkway_1","202720","202721","1","1","120"
"202291_202210_DP22_escalator_1","202291","202210_DP22","4","1","30"
"202292_202210_DP22_escalator_1","202292","202210_DP22","4","1","30"
"202291_202210_DP21_elevator_1","202291","202210_DP21","5","1","60"
"202292_202210_DP21_elevator_1","202292","202210_DP21","5","1","60"
"202269_202210_ENT2_walkway_1","202269","202210_ENT2","1","1","6"
"202269_202249_walkway_1","202269","202249","1","1","12"
"202249_202210_DP13_walkway_1","202249","202210_DP13","1","1","12"
"202270_202271_walkway_1","202270","202271","1","1","12"
"202270_202210_DP13_walkway_1","202270","202210_DP13","1","1","6"
"202271_202272_walkway_1","202271","202272","1","1","12"
"202271_202210_DP10_walkway_1","202271","202210_DP10","1","1","6"
"202272_202273_walkway_1","202272","202273","1","1","12"
"202267_202210_DP8_walkway_1","202267","202210_DP8","1","1","12"
"202275_202276_walkway_1","202275","202276","1","1","12"
"202275_202210_DP5_walkway_1","202275","202210_DP5","1","1","12"
"202276_202210_DP5_walkway_1","202276","202210_DP5","1","1","0"
"202276_202210_DP8_walkway_1","202276","202210_DP8","1","1","6"
"202277_202278_walkway_1","202277","202278","1","1","12"
"202277_202210_DP8_walkway_1","202277","202210_DP8","1","1","6"
"202278_202279_walkway_1","202278","202279","1","1","12"
"202279_202210_DP9_walkway_1","202279","202210_DP9","1","1","6"
"202266_202210_ENT2_walkway_1","202266","202210_ENT2","1","1","12"
"202266_202210_DP11_walkway_1","202266","202210_DP11","1","1","12"
"202268_202210_ENT3_walkway_1","202268","202210_ENT3","1","1","12"
"202268_202210_ENT4_walkway_1","202268","202210_ENT4","1","1","12"
"202281_202210_ENT4_walkway_1","202281","202210_ENT4","1","1","12"
"202281_202212_walkway_1","202281","202212","1","1","12"
"202212_202210_ENT4_walkway_1","202212","202210_ENT4","1","1","132"
"202213_202210_ENT3_walkway_1","202213","202210_ENT3","1","1","48"
"202210_ENT1_202210_DP1_walkway_1","202210_ENT1","202210_DP1","1","1","12"
"202210_ENT3_202210_DP19_stairs_1","202210_ENT3","202210_DP19","2","1","12"
"202210_ENT4_202210_DP17_stairs_1","202210_ENT4","202210_DP17","2","1","12"
"202210_DP1_202210_DP3_walkway_1","202210_DP1","202210_DP3","1","1","12"
"202210_DP1_202210_DP2_walkway_1","202210_DP1","202210_DP2","1","1","12"
"202210_DP2_202210_DP10_escalator_1","202210_DP2","202210_DP10","4","1","30"
"202210_DP3_202210_DP4_walkway_1","202210_DP3","202210_DP4","1","1","18"
"202210_DP3_202210_DP8_elevator_1","202210_DP3","202210_DP8","5","1","60"
"202210_DP3_202210_DP16_elevator_1","202210_DP3","202210_DP16","5","1","60"
"202210_DP5_202210_DP6_walkway_1","202210_DP5","202210_DP6","1","1","6"
"202210_DP6_202210_DP16_stairs_1","202210_DP6","202210_DP16","2","1","30"
"202210_DP6_202210_DP16_escalator_1","202210_DP6","202210_DP16","4","1","30"
"202210_DP7_202210_DP8_walkway_1","202210_DP7","202210_DP8","1","1","12"
"202210_DP9_202210_DP10_walkway_1","202210_DP9","202210_DP10","1","1","6"
"202210_DP9_202210_DP11_walkway_1","202210_DP9","202210_DP11","1","1","12"
"202210_DP12_202210_DP14_escalator_1","202210_DP12","202210_DP14","4","1","30"
"202210_DP14_202210_DP15_walkway_1","202210_DP14","202210_DP15","1","1","18"
"202210_DP14_202210_DP20_walkway_1","202210_DP14","202210_DP20","1","1","6"
"202210_DP15_202210_DP21_fare_gate_0","202210_DP15","202210_DP21","6","0","12"
"202210_DP21_202210_DP15_exit_gate_0","202210_DP21","202210_DP15","7","0","12"
"202210_DP15_202210_DP16_walkway_1","202210_DP15","202210_DP16","1","1","18"
"202210_DP16_202210_DP17_walkway_1","202210_DP16","202210_DP17","1","1","12"
"202210_DP17_202210_DP18_walkway_1","202210_DP17","202210_DP18","1","1","12"
"202210_DP18_202210_DP19_walkway_1","202210_DP18","202210_DP19","1","1","6"
"202210_DP18_202210_DP22_fare_gate_0","202210_DP18","202210_DP22","6","0","12"
"202210_DP22_202210_DP18_exit_gate_0","202210_DP22","202210_DP18","7","0","12"
"202210_DP21_202210_DP22_fare_gate_0","202210_DP21","202210_DP22","6","0","12"
"202210_DP22_202210_DP21_fare_gate_0","202210_DP22","202210_DP21","6","0","12"
"202291_202292_walkway_1","202291","202292","1","1","120"
"2060102_2060101_walkway_1","2060102","2060101","1","1","120"
"206011_206012_walkway_1","206011","206012","1","1","120"
"206094_206095_walkway_1","206094","206095","1","1","120"
"2067144_2067143_walkway_1","2067144","2067143","1","1","120"
"206720_206718_walkway_1","206720","206718","1","1","120"
"206717_206712_walkway_1","206717","206712","1","1","120"
"2070143_2070142_walkway_1","2070143","2070142","1","1","120"
"207191_207110_DP1_elevator_1","207191","207110_DP1","5","1","90"
"207192_207110_DP1_elevator_1","207192","207110_DP1","5","1","90"
"207191_207110_DP1_stairs_1","207191","207110_DP1","2","1","42"
"207192_207110_DP1_stairs_1","207192","207110_DP1","2","1","42"
"207182_207110_ENT1_walkway_1","207182","207110_ENT1","1","1","12"
"207183_207110_ENT1_walkway_1","207183","207110_ENT1","1","1","72"
"207174_207110_ENT2_walkway_1","207174","207110_ENT2","1","1","42"
"207139_207110_ENT2_walkway_1","207139","207110_ENT2","1","1","60"
"207110_ENT1_207110_DP1_stairs_1","207110_ENT1","207110_DP1","2","1","30"
"207110_ENT1_207110_DP1_elevator_1","207110_ENT1","207110_DP1","5","1","90"
"207110_ENT1_207110_KAR1_walkway_1","207110_ENT1","207110_KAR1","1","1","18"
"207110_DP1_207110_ENT2_elevator_1","207110_DP1","207110_ENT2","5","1","90"
"207110_DP1_207110_ENT2_stairs_1","207110_DP1","207110_ENT2","2","1","42"
"207191_207192_walkway_1","207191","207192","1","1","120"
"207467_207468_walkway_1","207467","207468","1","1","120"
"2074191_207420_DP1_stairs_1","2074191","207420_DP1","2","1","30"
"2074192_207420_DP1_stairs_1","2074192","207420_DP1","2","1","30"
"2074191_207420_DP1_elevator_1","2074191","207420_DP1","5","1","60"
"2074192_207420_DP1_elevator_1","2074192","207420_DP1","5","1","60"
"2074165_207420_ENT2_walkway_1","2074165","207420_ENT2","1","1","18"
"207420_ENT1_207420_DP1_walkway_1","207420_ENT1","207420_DP1","1","1","18"
"207420_DP1_207420_ENT2_walkway_1","207420_DP1","207420_ENT2","1","1","18"
"2074191_2074192_walkway_1","2074191","2074192","1","1","120"
"2076241_207610_DP2_stairs_1","2076241","207610_DP2","2","1","30"
"2076242_207610_DP2_stairs_1","2076242","207610_DP2","2","1","30"
"2076241_207610_DP1_elevator_1","2076241","207610_DP1","5","1","60"
"2076242_207610_DP1_elevator_1","2076242","207610_DP1","5","1","60"
"2076144_207610_ENT1_walkway_1","2076144","207610_ENT1","1","1","90"
"2076193_207610_ENT1_walkway_1","2076193","207610_ENT1","1","1","120"
"207610_ENT1_207610_DP2_walkway_1","207610_ENT1","207610_DP2","1","1","18"
"207610_ENT1_207610_DP1_walkway_1","207610_ENT1","207610_DP1","1","1","6"
"2076241_2076242_walkway_1","2076241","2076242","1","1","120"
"2077303_2077302_walkway_1","2077303","2077302","1","1","120"
"208172_208171_walkway_1","208172","208171","1","1","120"
"208164_208112_walkway_1","208164","208112","1","1","120"
"208181_208120_LX_walkway_1","208181","208120_LX","1","1","36"
"208181_208120_ENT3_stairs_1","208181","208120_ENT3","2","1","18"
"208182_208120_ENT2_walkway_1","208182","208120_ENT2","1","1","12"
"208182_208120_DP1_walkway_1","208182","208120_DP1","1","1","24"
"208140_208120_ENT1_walkway_1","208140","208120_ENT1","1","1","6"
"208141_208120_ENT1_walkway_1","208141","208120_ENT1","1","1","144"
"208141_208120_ENT2_walkway_1","208141","208120_ENT2","1","1","84"
"208120_ENT1_208120_DP1_walkway_1","208120_ENT1","208120_DP1","1","1","24"
"208120_ENT1_208120_CCP1_walkway_1","208120_ENT1","208120_CCP1","1","1","42"
"208120_DP1_208120_LX_walkway_1","208120_DP1","208120_LX","1","1","12"
"208341_208310_DP2_stairs_1","208341","208310_DP2","2","1","30"
"208342_208310_DP2_stairs_1","208342","208310_DP2","2","1","30"
"208341_208310_DP2_elevator_1","208341","208310_DP2","5","1","60"
"208342_208310_DP2_elevator_1","208342","208310_DP2","5","1","60"
"208335_208310_ENT1_walkway_1","208335","208310_ENT1","1","1","36"
"208326_208310_ENT1_walkway_1","208326","208310_ENT1","1","1","36"
"208310_ENT1_208310_DP1_stairs_1","208310_ENT1","208310_DP1","2","1","42"
"208310_ENT1_208310_DP1_elevator_1","208310_ENT1","208310_DP1","5","1","60"
"208310_DP1_208310_DP2_walkway_1","208310_DP1","208310_DP2","1","1","18"
"208341_208342_walkway_1","208341","208342","1","1","120"
"208335_208326_walkway_1","208335","208326","1","1","120"
"2256461_225010_ENT1_walkway_1","2256461","225010_ENT1","1","1","30"
"2256462_225010_ENT2_walkway_1","2256462","225010_ENT2","1","1","30"
"225010_ENT1_225010_LVX_walkway_1","225010_ENT1","225010_LVX","1","1","12"
"225010_LVX_225010_ENT2_walkway_1","225010_LVX","225010_ENT2","1","1","24"
"2200502_2200501_walkway_1","2200502","2200501","1","1","120"
"2200375_2200374_walkway_1","2200375","2200374","1","1","120"
"2199172_2199171_walkway_1","2199172","2199171","1","1","120"
"214382_214320_DP2_stairs_1","214382","214320_DP2","2","1","30"
"214381_214320_DP2_stairs_1","214381","214320_DP2","2","1","30"
"214382_214320_DP1_elevator_1","214382","214320_DP1","5","1","60"
"214381_214320_DP1_elevator_1","214381","214320_DP1","5","1","60"
"214376_214320_ENT1_walkway_1","214376","214320_ENT1","1","1","90"
"214326_214320_ENT1_walkway_1","214326","214320_ENT1","1","1","90"
"214320_ENT1_214320_DP1_walkway_1","214320_ENT1","214320_DP1","1","1","12"
"214320_DP1_214320_DP2_walkway_1","214320_DP1","214320_DP2","1","1","12"
"214382_214381_walkway_1","214382","214381","1","1","120"
"214376_214326_walkway_1","214376","214326","1","1","120"
"2163191_216330_DP1_stairs_1","2163191","216330_DP1","2","1","30"
"2163192_216330_DP1_stairs_1","2163192","216330_DP1","2","1","30"
"2163181_216330_ENT1_walkway_1","2163181","216330_ENT1","1","1","90"
"216330_ENT1_216330_DP1_walkway_1","216330_ENT1","216330_DP1","1","1","24"
"216330_DP1_216330_ENT2_walkway_1","216330_DP1","216330_ENT2","1","1","24"
"2163191_2163192_walkway_1","2163191","2163192","1","1","120"
"2207281_220720_ENT1_elevator_1","2207281","220720_ENT1","5","1","60"
